song_id,lyrics
199641,"The Ballad of Ira Hayes Lyrics
Gather round you people and a story I will tell
About a brave young Indian you should remember well
From the tribe of Pima Indians, a proud and a peaceful band
They farmed the Phoenix Valley in Arizona land
Down their ditches for a thousand years the sparkling water rushed
Till their white man stole their water rights and the running water hushed
Now Ira's folks were hungry and their farms when crops of weeds
But when war came he volunteers and forgot, the white man's greed
Call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war
Yes, call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war
They started up Iwo Jima Hill, 250 men
But only 27 lived to walk back down that hill again
And when the fight was over and the old glory raised
One of the men who held it high was the Indian Ira Hayes
Call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war
Call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war

Now Ira returned a hero, celebrated throughout the land
He was wined and speeched and honored, everybody shook his hand
But he was just a Pima Indian, no money crops, no chance
And at home nobody cared what Ira had done and the wind did the Indian's dance
Call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war
Call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war

And Ira started drinking hard, jail was often his home
They let him raise the flag there and lower it like you'd throw a dog a bone
He died drunk early one morning, alone in the land he had fought to save
Two inches of water in a lonely ditch was the grave for Ira Hayes
Call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war
Yes, call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war
Yes, call him, Drunken Ira Hayes, but his land is still as dry
And his ghost is lying thirsty in the ditch where Ira died
Call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to war
Yes, call him, Drunken Ira Hayes, he won't answer anymore
Not the whiskey-drinking Indian or the marine who went to warEmbed"
2898893,"The Beaten Path (Introduction) LyricsIn 1974 I played the first of many shows with the Band—maybe in eight years. We were in a hockey arena in Chicago. There were maybe 18,000 people there. The Band and I hadn’t played publicly together since 1966 where our shows caused a lot of disruption and turmoil—a lot of anger. Now we were in Chicago starting up again. There was no way to predict what was going to happen. At the end of the concert we had played over 25 or 30 songs and we were standing on the stage looking out. The audience was in semi-darkness. All of a sudden, somebody lit a match. And then somebody else lit another match. In short time, there were areas of the arena that were engulfed in matches. Within seconds after that, it looked like the whole arena was in flames and that all the people in the arena had struck matches and were going to burn the place down. The Band and I looked for the nearest stage exit as none of us wanted to go down in flames. It seemed like nothing had changed. If we thought the response was extreme on the earlier tours we played, this was positively apocalyptic. Every one of us on the stage thought that we’d really done it this time—that the fans were going to burn the arena down. Obviously we were wrong. We misinterpreted and misunderstood the reaction of the crowd. What we believed to be disapproval was actually a grand appreciative gesture. Appearances can be deceiving.
For this series of paintings, the idea was to create pictures that would not be misinterpreted or misunderstood by me or anybody else. When the Halcyon Gallery brought the idea of me doing American landscapes for an exhibition, all they had to do was say it once. And after a bit of clarification, I took it to heart and ran with it. The common theme of these works having something to do with the American landscape—how you see it while crisscrossing the land and seeing it for what it’s worth. Staying out of the mainstream and traveling the back roads, free-born style. I believe that the key to the future is in the remnants of the past. That you have to master the idioms of your own time before you can have any identity in the present tense. Your past begins the day you were born and to disregard it is cheating yourself of who you really are.
My idea was to keep things simple, only deal with what is externally visible. These paintings are up to the moment realism—archaic, most static, but quivering in appearance. They contradict the modern world. However, that’s my doing. The San Francisco Chinatown street stands merely two blocks away from corporate, windowless buildings. But these cold giant structures have no meaning for me in the world that I see or choose to see or be a part of or gain entrance to. If you look half a block away from the Coney Island hot-dog stand, the sky is littered with high rises. I choose not to see them either. Down the road, across the highway from the Cabin in the Woods is a manicured golf course. But it has little meaning compared to the seemingly worthless shack which speaks to me. The Alabama Side Show is surrounded by woods in all directions. The side show happens to be in a clearing and you go there by dirt road. I chose to paint the side show instead of the endless woods. There are countless other works where this is also true.
All the iconography is used in a semi-conscious way. I chose images because of the meanings they have for me, and patterns can be seen in the repeating images—roads, shacks, piers, automobiles, streets, bayous, railroad tracks, bridges, motels, truck stops, power lines, farmyards, theater marquees, churches, signs and symbols, etc.—all establishing a certain type of compositional value. I would say the purpose is plain, non-experimental or exploratory.
Some of these works have much complexity of detail. Some are less demanding . . . in some cases my hand couldn’t do what my eye was perceiving. So I went to the camera-obscura method. The camera obscura was a primitive camera invented in the 1600s which projected an image upside down so the painter could work from it. This was a real camera, but the image was not printable. It could only be seen and filled in. Caravaggio used this in about all of his paintings and so did Van Eyck and Vermeer. These days you don’t have to go to all that trouble. You can use a real camera. I put a 58-mm 0.43x wide-angle conversion lens onto a used Nikon D3300 Af-p on quite a few paintings, Downtown Bank, Katz’s, Nathans, Russ & Daughters, Roy’s, Blue Line, among others, and was able to get the desired effect. If that didn’t work, I used a convex Plexiglass RCA 24 x 20 television screen that can be found in old junk shops and looked at the world through that. On Curry Road in Arizona, I used an old movie frame, and I did that on a couple of different paintings, too. In just as many others I drew it straight on. Topanga Ranch, Ice Cream Factory, Truck Stops, Flat Top Mt. Diner, and Del Rio Cantina. The method with the particular altered lens was used for fullness of effect. In a lot of the other cases, all I needed was a straight edge, compass, and a T square going on a case-by-case basis without abandoning tradition or adhering to any conventions or aesthetic doctrines.
The watercolors and acrylics done here purposely show little or no emotion, yet I would say they are not necessarily emotionally stringent. The attempt was made to represent reality and images as they are without idealizing them. My idea is to compose works that create stability, working with generalized, universal, and easily identifiable objects. Throughout, there is the attempt to depict scenes of life and inanimate life for their own sake (Ice Cream Shack, Arcade, Threatening Skies). Da Vinci paints a blurred picture—you see no lines but clouds that fade into one another with different color schemes. An opposing view would be Mondrian and Van Gogh with strict lines that define the volumes of space. In the middle somewhere would be Kandinsky and Rouault. And these paintings would probably fall into that category.
An attempt was made to depersonalize the works—strip them of illusion. All the work is exclusively placed in non-exotic settings within a rationally defined space. The focus points are important and sometimes unusually placed. Background and foreground not easily defined. In Amusement Park Alleyway, the focus point is the Ferris wheel in the background. The orange Chevy truck might be centered in the foreground but it’s not the focal point. In Morning in Pittsburgh, the focal point would be the bridge in the background instead of the larger warehouse in the foreground. Just like in the Flat Top Diner, the focal point might actually be the green trees.
I tried to create the two dimensional image using a mathematical system. At times, the background and foreground converge. Natural scenery is always the main feature. These are not crowded compositions. They are using basic structures to express feelings and ideas. Perfect proportion and logic instead of emotion. The nature of beauty, the lines, forms, shape, and texture that emphasize the recognizable create harmony where natural scenery is the main feature.
I restricted myself to traditional subject matter, viewing nothing as shallow or gaudy. A simple hot-dog stand can have classical features, and I view it as such (Donut Shop, High Wire). Whiplash curves, flying buttresses, pointed steeples, arches, and waves. They are all there, reflecting any time period, purposely trying to stay away from dramatic or theatrical lighting effects, bringing naturalism to the forefront.
In some paintings, the brightness of reflected light was brought forth in evident brushstrokes. Sometimes sunlight hitting certain places would contrast deeply with areas of shadow (Sunset on the Prairie, Threatening Skies). I tried to avoid skewed perspectives or man-made light, yet sometimes it couldn’t be avoided. An expert painter is a master in color theory, which means he can turn white into black using a complex value system of colors and hues like a Mark Rothko. “The Beaten Path” however, reflects explorations in color, sometimes using colors that become less pronounced and outlines that become less precise. Other times tipping toward the monochromatic (Oil Rigger’s Shack, Twilight After Dusk).
Flowing or curved lines form another visual vehicle, suggesting a far distance in a landscape painting. Architecture itself is always a vital source of ideas and inspiration, but, always, “The Beaten Path” tries to return to the traditional methods of perceptions—things that are perceived in the visible world—taking the three dimensional into a two dimensional format using contrast, location, isolation, and convergence.
If there is a soundtrack to this compilation of paintings, I would say it could be recordings by Peetie Wheatstraw in some places, Charlie Parker in others, Clifford Brown or Blind Lemon, maybe Guitar Slim—artists that make us a lot bigger when listening to them. It would have to be that way. Absolutely.
There was a conscious attempt to dismiss consumer culture or popular culture, including mass media, commercial art, celebrities, consumer or product packaging, billboard signs, comic strips, magazine advertising. “The Beaten Path” works represent a different subject matter from the everyday imagery of consumer culture. There is nothing to suggest these paintings were inspired by the writings of Sigmund Freud or that they were based on any mental images that occur in dreams, no fantasy worlds, religious mysticism or ambiguous subject matter. In every picture the viewer doesn’t have to wonder whether it’s an actual object or a delusional one. If the viewer visited where the picture actually existed, he or she would see the same thing. It is what unites us all.Embed"
3030342,"The Best Is Yet to Come LyricsOut of the tree of life I just picked me a plum
You came along and everything started to hum
Still it's a real good bet the best is yet to come
The best is yet to come and, babe, won't that be fine?
You think you've seen the sun but you ain't seen it shine
Wait till the warm-up's underway
Wait till our lips have met
And wait till you see that sunshine day
You ain't seen nothin' yet!
The best is yet to come and, babe, won't it be fine?
The best is yet to come, come the day you're mine
Come the day you're mine, I'm gonna teach you to fly
We've only tasted the wine
We're gonna drain the cup dry
Wait till your charms are right for these arms to surround
You think you've flown before but, baby, you ain't left the ground
Wait till you're locked in my embrace
Wait till I draw you near
Wait till you see that sunshine place
Ain't nothin' like it here!
The best is yet to come and, babe, won't it be fine
The best is yet to come, come the day you're mine
Come the day you're mine
And you're gonna be mineEmbed"
199456,"The Boxer Lyrics
I'm just a poor boy
Though my story's seldom told
I have squadered my resistance
For a pocketful of numbles
Such are promises, all lies and jest
Still a man hears what he wants to hear
And disregards the rest

When I left my home and family
I was no more than a boy
In the company of strangers
In the quiet of the railway station
Running scared, laying low
Seeking out the poorer quarters
Where the ragged people go
Looking for the places only they would know
Asking only workman's wages
I come looking for a job
But I get no offers
Just a come-on from the whores on Seventh Avenue
I do declare
There were times when I was so lonesome
I took some comfort there

Then I'm laying out my winter clothes
And wishing I was gone, going home
Where the New York City winters aren't bleeding me
Leading me
Going home

In the clearing stands a boxer
And a fighter by his trade
And he carries the reminders
Of every glove that laid him down
And cut him till he cried out
In his anger and his shame
""I am leaving, I am leaving""
But the fighter still remainsEmbed"
201702,"The Christmas Blues Lyrics
The jingle bells are jingling
The streets are white with snow
The happy crowds are mingling
But there's no one that I know
I'm sure that you'll forgive me
If I don't enthuse
I guess I got the Christmas blues

I've done my window shopping
There's not a store I missed
But what's the use of stoppin'
When there's no one on your list
You'll know the way I'm feeling
When you love and you lose
I guess I've got the Christmas blues

When somebody wants you
Somebody needs you
Christmas is a joy of joys
But friends, when you're lonely
You'll find that it's only
A thing for little girls and little boys

May all your days be merry
Your seasons full of cheer
But till it's January
I'll just go and disappear

Old Santa may have brought you
Some stars for your shoes
But Santa only brought me the blues
Those brightly packaged
Tinsel covered Christmas blues

Old Santa may have brought you
Some stars for your shoes
But Santa only brought me the blues
Those brightly packaged
Tinsel covered Christmas bluesEmbed"
201722,"The Christmas Song Lyrics
All through the year we waited
Waited through spring and fall
To hear silver bells ringing
See winter time bringing
The happiest season of all

Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yuletide carols being sung by a choir
And folks dressed up like Eskimos
Everybody knows a turkey and some mistletoe
Help to make the season bright
Tiny little tots with their eyes all aglow
Will find it hard to sleep tonight

They know that Santa's on his way
He's loaded lots of toys on his sleigh
And every mother's child is gonna spy
To see if reindeer really know how to fly

And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times, many ways
Merry Christmas to you

And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times, many ways
Merry Christmas to you
Merry Christmas to youEmbed"
4848861,"The Cuckoo (Is A Pretty Bird)  LyricsOh, the cuckoo she's a pretty bird
She warbles as she flies
But I never give her water
Till the forth day of July
It is often that I wonder
Why women love men
And I look back and I wonder
Why men are men
Oh, the cuckoo she's a pretty bird
She warbles as she flies
But I never give her water
Till the forth day of July
Gonna build me another castle
On a mountain so high
So then I can see my true love
As she passes by
Oh, the cuckoo she's a pretty bird
She warbles as she flies
But I never give her water
Till the forth day of JulyEmbed"
147790,"The Death of Emmett Till (Witmark Demo - 1962) Lyrics
T'was down in Mississippi, not so long ago
When a young boy from Chicago town stepped through a Southern door
This boy's dreadful tragedy I can still remember well
The color of his skin was black and his name was Emmett Till

Some men they dragged him to a barn and there they beat him up
They said they had a reason, but I can't remember what
They tortured him and did some things, too evil to repeat
There was screaming sounds inside the barn, there was laughing sounds out on the street
Then they rolled his body down a gulf, amidst a bloody red rain
And they threw him in the waters wide to cease his screaming pain
The reason that they killed him there, and I'm sure it ain't no lie
Was just for the fun of killing him and to watch him slowly die

And then to stop, the United States of yelling for a trial
Two brothers they confessed that they had killed poor Emmett Till
But on the jury there were men who helped the brothers commit this awful crime
And so this trial was a mockery, but nobody there seemed to mind

I saw the morning papers but I could not bear, to see
The smiling brothers walking' down the courthouse stairs
For the jury found them innocent, and the brothers they went free
While Emmett's body floats the foam of a Jim Crow southern sea

If you can't speak out against this kind of thing, a crime that's so unjust
Your eyes are filled with dead men's dirt, your mind is filled with dust
Your arms and legs they must be in shackles and chains, and your blood it must refuse to flow
For you to let this human race fall down so God-awful low!

This song's just a reminder to remind your fellow man
That this kind of thing still lives today in that ghost-robed Ku Klux Klan
But if all of us folks that thinks alike, if we give all we could give
We'd make this great land of ours a greater place to liveEmbed"
2229632,"The Death Of Mett Till LyricsWas down in Mississippi not so long ago
When a young boy from Chicago town
Walked in a Southern door
This boy's fateful tragedy
You all should remember well
The color of his skin was black
And his name was Emmett Till
Some men, they dragged him to a barn
And there they beat him up
They said they had a reason
But disremember what
They tortured him and did some things
Too evil to repeat
There were screaming sounds inside the barn
There was laughing sounds out on the street
Then they rolled his body down a gulf
Amidst a blood red rain
And they threw him in the waters wide
To cease his screaming pain
The reason that they killed him there
And I'm a-sure, it ain't no lie
'Cause he was born in black-skin barn
He was born to die
And then to stop the United States
Of yelling for a trial
Two brothers, they confessed
That they had killed poor Emmett Till
But on the jury there were men
Who had helped the brothers commit this awful crime
And so this trial was a mockery
But nobody there seemed to mind
I saw the morning papers
But I could not bear
To see smiling brothers
Walkin' down the courthouse stairs
For the jury found them innocent
And the brothers, they went free
While Emmett's body floats the foam
Of a Jim Crow southern sea
If you can't speak out against this kind of thing
A crime that's so unjust
Your eyes are filled with dead men's clay
Your ears must be filled with dust
Your arms and legs
They must be in shackles and chains
And your mind, it must cease to flow
For you to let our human race
Fall down so God-awful low
This song is just a reminder
To remind your fellow man
That this kind of thing still lives today
In that ghost-robed Ku Klux Klan
But if all of us folks that thinks alike
If we gave all we could give
We could make this great land of ours
A greater place to liveEmbed"
201720,"The First Noel Lyrics(Noel, noel, noel, noel)
(Noel, noel)

The first Noel, the angels did say
Was to certain poor shepherds in fields as they lay
In fields where they lay keeping their sheep
On a cold winter's night that was so deep
Noel Noel Noel Noel
Born is the King of Israel
They looked up and saw a star
Shining in the East beyond them far
And to the earth it gave great light
And so it continued both day and night
Noel Noel Noel Noel
Born is the King of Israel

This by the light of that same star
Three wise men came from country far
To seek for a King was their intent
And to follow the star wherever it went
Noel Noel Noel Noel
Born is the King of Israel
Ah NoelEmbed"
1574969,"The Girl on the Greenbriar Shore (live) Lyrics'Twas in the year of '92
In the merry month of June
I left my mother and a home so dear
All for that girl on the greenbriar shore
My mother, she says, ""Son, don't go
Don't leave me here alone
Don't leave your mother and a home so dear
Never trust a girl on the greenbriar shore""
But I was young and reckless too
And I craved a reckless life
I left my mother and a home so dear
And I took that girl to be my wife
Her hair was dark and curly too
And her lovin' eyes were blue
Her cheeks were like the red red rose
That girl I loved from the greenbriar shore
The years rolled on and the months rolled by
She left me all alone
Now I remember what my mother said
""Never trust the girl on the greenbriar shore""Embed"
199939,"The Groom’s Still Waiting at the Altar Lyrics
Prayed in the ghetto with my face in the cement
Heard the last moan of a boxer, seen the massacre of the innocent
Felt around for the light switch, felt around for her face
Been treated like a farm animal on a wild goose chase

West of the Jordan, east of the Rock of Gibraltar
I see the turning of the page
Curtain rising on a new age
See the groom still waiting at the altar
Try to be pure at heart, they arrest you for robbery
Mistake your shyness for aloofness, your silence for snobbery
Got the message this morning, the one that was sent to me
About the madness of becoming what one was never meant to be

West of the Jordan, east of the Rock of Gibraltar
I see the turning of the page
Curtain rising on a new age
See the groom still waiting at the altar

Don't know what I can say about Claudette that wouldn't come back to haunt me
Finally had to give her up 'bout the time she began to want me
But I know God has mercy on them who are slandered and humiliated
I'd a-done anything for that woman if she’d only made me feel obligated

West of the Jordan, east of the Rock of Gibraltar
I see the turning of the page
Curtain rising on a new age
See the groom still waiting at the altar

Put your hand on my head, baby, do I have a temperature?
I see people who are supposed to know better standing around like furniture
There's a wall between you and what you want and you got to leap it
Tonight you got the power to take it, tomorrow you won't have the power to
Keep it
West of the Jordan, east of the Rock of Gibraltar
I see the turning of the page
Curtain rising on a new age
See the groom still waiting at the altar

Cities on fire, phones out of order
They're killing nuns and soldiers, there's fighting on the border
What can I say about Claudette?
Ain't seen her since January
She could be respectably married or running a whorehouse in Buenos Aires

West of the Jordan, east of the Rock of Gibraltar
I see the turning of the page
Curtain rising on a new age
See the groom still waiting at the altar2Embed"
1398270,"The Hills of Mexico Lyrics’Twas in the town of Griffin
In the year of sixty-five
A well known famous drover ...
’Twas in the town of Griffin
In the year of sixty-five
A well known famous drover
Stepped up to me and talked
Sayin’ ""How do you do, young cowboy
And how’d you like to go
Spend the summer pleasantly
In the hills of Mexico""
Well, me being out of work right then
To this drover I did say
""Well, this going out on the buffalo range
Depends on your pay
But if you pay good wages
Transportation to and fro
I think I might go with you
To the hills of Mexico""
Well, we crossed the ?? river, boys
Our troubles they begun
Lightening, flashlight, hell-fire
Had made the cattle run
I tread towards the hiding place
??
Comanches waiting to pick us off
On the hills of MexicoEmbed"
201661,"The Levee’s Gonna Break Lyrics
If it keeps on raining' the levee gonna break
If it keeps on raining' the levee gonna break
Everybody saying this is a day only the Lord could make

Well I worked on the levee Mama, both night and day
Well I worked on the levee Mama, both night and day
I got to the river and I threw my clothes away
I paid my time and now I'm as good as new
I paid my time and now I'm as good as new
They can't take me back, not unless I want them to
If it keeps on raining' the levee gonna break
If it keeps on raining' the levee gonna break
Some of these people gonna strip you of all they can take
I can't stop here, I ain't ready to unload
I can't stop here, I ain't ready to unload
Riches and salvation can be waiting
Behind the next bend in the road

I picked you up from the gutter and this is the thanks I get
I picked you up from the gutter and this is the thanks I get
You say you want me to quit ya, I told you no, not just yet
I look in your eyes, I see nobody else but me
I look in your eyes, I see nobody other than me
I see all that I am and all I hope to be

If it keeps on raining' the levee gonna break
If it keeps on raining' the levee gonna break
Some of these people don't know which road to take
When I'm with you I forget I was ever blue
When I'm with you I forget I was ever blue
Without you there's no meaning in anything I do
Some people on the road carrying everything that they own
Some people on the road carrying everything that they own
Some people got barely enough skin to cover their bones
Put on your cat clothes, Mama, put on your evening dress
Put on your cat clothes, Mama, put on your evening dress
A few more years of hard work
Then there'll be a thousand years of happiness

If it keeps on raining' the levee gonna break
If it keeps on raining' the levee gonna break
I tried to get you to love me, but I won't repeat that mistake
If it keeps on raining' the levee gonna break
If it keeps on raining' the levee gonna break
Plenty of cheap stuff out there still around that you take

I woke up this morning, butter and eggs in my bed
I woke up this morning, butter and eggs in my bed
I ain't got enough room to even raise my head
Come back, baby, say we never more will part
Come back, baby, say we never more will part
Don't be a stranger without a brain or heart
If it keeps on raining' the levee gonna break
If it keeps on raining' the levee gonna break
Some people still sleeping', some people are wide awakeEmbed"
117526,"The Lonesome Death of Hattie Carroll Lyrics
William Zanzinger killed poor Hattie Carroll
With a cane that he twirled around his diamond ring finger
At a Baltimore hotel society gatherin'
And the cops was called in and his weapon took from him
As they rode him in custody down to the station
And booked William Zanzinger for first-degree murder
But you who philosophize disgrace and criticize all fears
Take the rag away from your face
Now ain't the time for your tears
William Zanzinger, who at twenty-four years
Owns a tobacco farm of six hundred acres
With rich wealthy parents who provide and protect him
And high office relations in the politics of Maryland
Reacted to his deed with a shrug of his shoulders
And swear words and sneering, and his tongue it was a-snarling
And in a matter of minutes on bail was out walking
But you who philosophize disgrace and criticize fears
Take the rag away from your face
Now ain't the time for your tears

Hattie Carroll was a maid in the kitchen
She was fifty-one years old and gave birth to ten children
Who carried the dishes and took out the garbage
And never sat once at the head of the table
And didn’t even talk to the people at the table
Who just cleaned up all the food from the table
And emptied the ashtrays on a whole other level
Got killed by a blow, lay slain by a cane
That sailed through the air and came down through the room
Doomed and determined to destroy all the gentle
And she never done nothin' to William Zanzinger
And you who philosophize disgrace and criticize all fears
Take the rag away from your face
Now ain't the time for your tears
In the courtroom of honor, the judge pounded his gavel
To show that all’s equal and that the courts are on the level
And that the strings in the books ain’t pulled and persuaded
And that even the nobles get properly handled
Once that the cops have chased after and caught ’em
And that the ladder of law has no top and no bottom
Stared at the person who killed for no reason
Who just happened to be feelin' that way without warnin'
And he spoke through his cloak, most deep and distinguished
And handed out strongly, for penalty and repentance
William Zanzinger with a six-month sentence
Ah, but you who philosophize disgrace and criticize all fears
Bury the rag deep in your face
For now’s the time for your tears4Embed"
1796554,"The Lonesome River LyricsI sit here alone on the banks of the river
The lonesome wind blows and the water rolls high
I can hear a voice calling out there in the darkness
But I sit here alone too lonesome to cry
Oh, the water rolls high on the river at midnight
I sit on the shore to grieve and to cry
The woman I love she left me this morning
With no one to love or kiss me goodnight
We met there one night on the banks of the river
Sat there holding hands and making our vow
That we never would part and be happy together
But a new love she's found, she's gone from me now
Oh, the water rolls high on the river at midnight
I sit on the shore to grieve and to cry
The woman I love she left me this morning
With no one to love or kiss me goodnightEmbed"
209355,"The Love That Faded LyricsThe love that faded left me only tears
Days that were happy turned into lonely years
Vows that we made turned into lies
My life is empty, my lonely heart cries
I tried to forget that we'll never be
Nothing left for me but dust in the breeze
My way is lonely, but I think I'm lost
My love was wasted, I'm paying the cost
Brown eyes, blue eyes, they're all the same
None are for me, I've lost the game
Tomorrow has nothing but worries and cares
The love that faded left me only tears
Just like the rose your love faded away
Now my lonely heart must break and pay
Nothing now but heartaches through years
The love that faded left me only tearsEmbed"
199483,"The Man in Me Lyrics

The man in me will do nearly any task
And as for compensation, there’s little he would ask
Take a woman like you
To get through to the man in me

Storm clouds are raging all around my door
I think to myself I might not take it anymore
Take a woman like your kind
To find the man in me
But, oh, what a wonderful feeling
Just to know that you are near
Sets my heart a-reeling
From my toes up to my ears

The man in me will hide sometimes to keep from bein’ seen
But that’s just because he doesn’t want to turn into some machine
Took a woman like you
To get through to the man in me5Embed"
1211925,"The Mighty Quinn (Quinn the Eskimo) (Live) LyricsEverybody's building ships and boats
Some are building monuments
Others, jotting down notes
Everybody's in despair
Every girl and boy
But when Quinn the Eskimo gets here
Everybody's gonna jump for joy
Oh, come all without, come all within
You'll not see nothing like the mighty Quinn
Come all without, come all within
You'll not see nothing like the mighty Quinn
Oh y'know, I like to do just like the rest
Y'know, I like my sugar sweet
But jumping queues and making haste
Y'know, ain't my cup of meat
Everybody's out there
Feeding pigeons out on a limb
When Quinn the Eskimo gets here
The pigeons gonna run to him
Oh, come all without, come all within
Yeah, you'll not see nothing like the mighty Quinn
Come all without, come all within
You'll not see nothing like the mighty Quinn
Whoah, guitar now
Cat's mew and cow's meow
Y'know, I can recite 'em all
Tell me where it hurts you, honey
I'll tell you who to call
Nobody can get any sleep
Y'know their stepping on everybody's toes
Quinn the Eskimo gets here
Everybody's gonna wanna dose
Oh, come all without, come all within
You'll not see nothing like the mighty Quinn
Oh, come all without, come all within
You'll not see nothing like the mighty QuinnEmbed"
927766,"The Night They Drove Old Dixie Down LyricsVirgil Kane is the name
And I served on the Danville train
'Till Stoneman's cavalry came
And tore up the tracks again
In the winter of '65
We were hungry, just barely alive
By May the 10th, Richmond had fell
It's a time I remember, oh so well
The night they drove old Dixie down
And the bells were ringing
The night they drove old Dixie down
And the people were singing
They went, ""Na, na, la, na, na, la""
Back with my wife in Tennessee
When one day she called to me
""Virgil, quick, come see
There goes Robert E. Lee!""
Now, I don't mind chopping wood
And I don't care if the money's no good
You take what you need
And you leave the rest
But they should never
Have taken the very best
The night they drove old Dixie down
And the bells were ringing
The night they drove old Dixie down
And all the people were singing
They went, ""Na, na, la, na, na, la""
Like my father before me
I will work the land
And like my brother above me
Who took a rebel stand
He was just 18, proud and brave
But a Yankee laid him in his grave
I swear by the mud below my feet
You can't raise a Kane back up
When he's in defeat
The night they drove old Dixie down
And the bells were ringing
The night they drove old Dixie down
And all the people were singing
They went, ""Na, na, la, na, na, la""
The night they drove old Dixie down
And all the bells were ringing
The night they drove old Dixie down
And the people were singing
They went, ""Na, na, la, na, na, la""Embed"
691956,"The Night We Called It a Day Lyrics
There was a moon out in space
But a cloud drifted over its face
You kissed me and went on your way
The night we called it a day
I heard the song of the spheres
Like a minor lament in my ears
I hadn't the heart left to pray
The night we called it a day

Soft through the dark
The hoot of an owl in the sky
Sad though his song
No bluer than he was I
The moon went down, stars were gone
But the sun didn't rise with the dawn
There wasn't a thing left to say
The night we called it a day
Soft through the dark
The hoot of an owl in the sky
Sad though his song
No bluer than he was I
The moon went down, stars were gone
But the sun didn't rise with the dawn
There wasn't a thing left to say
The night we called it a dayEmbed"
3030349,"There’s a Flaw in My Flue LyricsI used to sit by my fireplace
And dream about you
But now that won't do
There's a flaw in my flue
Your lovely face in my fireplace
Was all that I saw
But now it won't draw
My flue has a flaw
From every beautiful ember a memory arose
Now I try to remember and smoke gets in my nose
It's not as sweet by the unit-heat
To dream about you
So darling, adieu
There's a flaw in my flueEmbed"
3030355,"These Foolish Things LyricsA cigarette that bears a lipstick's traces
An airline ticket to romantic places
And still my heart has wings
These foolish things remind me of you
A tinkling piano in the next apartment
Those stumbling words that told you what my heart meant
A fairground's painted swings
These foolish things remind me of you
You came, you saw, you conquered me
When you did that to me
I knew somehow this had to be
The winds of March that make my heart a dancer
A telephone line rings but who's to answer?
Oh, how the ghost of you clings
These foolish things remind me of you
The winds of March that make my heart a dancer
A telephone that rings but who's to answer?
Oh, how the ghost of you clings
These foolish things remind me of youEmbed"
5672713,"These Hands LyricsThese hands aren't the hands of a gentleman
These hands are calloused and old
But these hands raised a family
These hands built a home
Now these hands raise to pray the Lord
These hands won the heart of my loved one
And with hers they were never alone
If these hands filled their task
Then what more can one ask?
For these fingers have worked to the bone
Now don't try to judge me by what you'd like to be
For my life ain't been much success
While some people have power, but still they grieve
While these hands brought me happiness
Now I'm tired and I'm old and I ain't got much gold
Maybe things ain't been all that I planned
But Lord above, hear my plea, when it's time to take me
Take a look at these hard-workin' handsEmbed"
1670429,"The Shape I’m In LyricsGo out yonder, peace in the valley
Come downtown, have to rumble in the alley
Oh, you don't know the shape I'm in
Has anybody seen my lady
This living alone will drive me crazy
Oh, you don't know the shape I'm in
I'm gonna go down by the wa-ter
But I ain't gonna jump in, no, no
I'll just be looking for my mak-er
And I hear that that's where she's been? Oh!
Out of nine lives, I spent seven
Now, how in the world do you get to Heaven
Oh, you don't know the shape I'm in
I just spent sixty days in the jailhouse
For the crime of having no dough
Now here I am back out on the street
For the crime of having nowhere to go
Save your neck or save your brother
Looks like it's one or the other
Oh, you don't know the shape I'm in
Now two young kids might start a ruckus
You know they feel you trying to shuck us
Oh, you don't know the shape I'm inEmbed"
1816309,"The Sound of Silence LyricsHello darkness, my old friend
I've come to talk with you again
Because a vision softly creeping
Left its seeds while I was sleeping
And the vision that was planted in my brain
Still remains
Within the sound of silence
In restless dreams I walk alone
Narrow streets of cobblestone
'Neath the halo of a street lamp
I turned my collar to the cold and damp
When my eyes were stabbed by the flash of a neon light
That split the night
And touched the sound of silence
And in the naked light I saw
Ten thousand people, maybe more
People talking without speaking
People hearing without listening
People writing songs that voices never share
And no one dared
Disturb the sound of silence
""Fools"" said I,""You do not know
Silence like a cancer grows
Hear my words that I might teach you
Take my arms that I might reach you.""
But my words like silent raindrops fell
And echoed
In the wells of silence
And the people bowed and prayed
To the neon god they made
And the sign flashed out its warning
In the words that it was forming
And the signs said, 'The words of the prophets are written on the subway walls
And tenement halls
And whisper'd in the sounds of silenceEmbed"
